title,year,month,day,pubDate,link,description,image_url,image_caption,cluster,Emoción
Hackeo de cuentas en redes sociales ¿Cómo protegerse?,2023,8,4,2023-07-17T08:43:18-00:00,https://www.proceso.com.mx/opinion/2023/7/17/hackeo-de-cuentas-en-redes-sociales-como-protegerse-310846.html,"Hoy, evidentemente, las cosas cambiaron y pedir una línea de teléfonos es cosa que se resuelve en un par de días en el peor de los casos. Más aún, Internet se basa en la conexión e infraestructura de las líneas telefónicas, que nos enlazan a todo el planeta.",https://www.proceso.com.mx/u/fotografias/m/2022/4/20/f300x190-153576_161736_3950.jpg,"Hoy, evidentemente, las cosas cambiaron y pedir una línea de teléfonos es cosa que se resuelve en un par de días en el peor de los casos. Más aún, Internet se basa en la conexión e infraestructura de las líneas telefónicas, que nos enlazan a todo el planeta.",3,🤔
Modalidades de ajedrez,2023,8,4,2023-07-17T08:23:19-00:00,https://www.proceso.com.mx/opinion/2023/7/17/modalidades-de-ajedrez-310845.html,"Hay de todo: peones que se mueven 10 jugadas y explotan, piezas que no se pueden comer y nunca desaparecen del tablero, nuevas figuras que se mueven como otras piezas (por ejemplo, la Amazona, que se mueve como Dama y como caballo.",https://www.proceso.com.mx/u/fotografias/m/2023/7/17/f300x190-177714_185874_5050.jpg,"Hay de todo: peones que se mueven 10 jugadas y explotan, piezas que no se pueden comer y nunca desaparecen del tablero, nuevas figuras que se mueven como otras piezas (por ejemplo, la Amazona, que se mueve como Dama y como caballo.",1,❤
Todo por no leer a los clásicos,2023,8,4,2023-07-14T05:08:20-00:00,https://www.proceso.com.mx/opinion/2023/7/14/todo-por-no-leer-los-clasicos-310708.html,"Para AMLO había sido fácil atacar a sus adversarios hombres. Lo hacía de manera magistral y ejemplar. Todo ha cambiado. Si bien pudiera estar en aptitud de quitarse los golpes, ya no está en posibilidad de darlos y, mucho menos, de noquear. Lo más grave: no sabe cómo enfrentar a las mujeres.",https://www.proceso.com.mx/u/fotografias/m/2023/6/26/f300x190-176163_184323_5182.jpg,"Para AMLO había sido fácil atacar a sus adversarios hombres. Lo hacía de manera magistral y ejemplar. Todo ha cambiado. Si bien pudiera estar en aptitud de quitarse los golpes, ya no está en posibilidad de darlos y, mucho menos, de noquear. Lo más grave: no sabe cómo enfrentar a las mujeres.",1,😌
La depresión tropical 6-E ocasionará lluvias en Baja California,2023,8,5,2023-08-05T11:03:01-00:00,https://www.proceso.com.mx/nacional/estados/2023/8/5/la-depresion-tropical-6-e-ocasionara-lluvias-en-baja-california-312172.html,"La depresión tropical 6-E, que se formó el sábado frente a la costa mexicana del Pacífico, podría convertirse en una tormenta tropical y ocasionar lluvias en Baja California.",https://www.proceso.com.mx/u/fotografias/m/2023/8/5/f300x190-179207_187367_5050.jpg,"La depresión tropical 6-E, que se formó el sábado frente a la costa mexicana del Pacífico, podría convertirse en una tormenta tropical y ocasionar lluvias en Baja California.",3,🥺
Inauguran nueva ciclovía sobre Avenida Coyoacán de la CDMX,2023,8,5,2023-08-05T10:25:02-00:00,https://www.proceso.com.mx/nacional/cdmx/2023/8/5/inauguran-nueva-ciclovia-sobre-avenida-coyoacan-de-la-cdmx-312171.html,"Una nueva ciclovía comenzó a operar sobre la Avenida Coyoacán, en la alcaldía Benito Juárez. Mide 4.26 kilómetros y va desde Xola hasta Avenida Universidad.",https://www.proceso.com.mx/u/fotografias/m/2023/8/5/f300x190-179205_187365_5050.jpg,"Una nueva ciclovía comenzó a operar sobre la Avenida Coyoacán, en la alcaldía Benito Juárez. Mide 4.26 kilómetros y va desde Xola hasta Avenida Universidad.",2,❤
Artesano triqui intenta prenderse fuego en el Zócalo de la CDMX (Video),2023,8,5,2023-08-05T09:15:03-00:00,https://www.proceso.com.mx/nacional/cdmx/2023/8/5/artesano-triqui-intenta-prenderse-fuego-en-el-zocalo-de-la-cdmx-video-312169.html,"Un artesano triqui intentó inmolarse en el Zócalo de la CDMX por presuntamente haber sido excluido de la Fiesta de las Culturas Indígenas, Pueblos y Barrios Originarios.",https://www.proceso.com.mx/u/fotografias/m/2023/8/5/f300x190-179203_187363_5050.jpg,"Un artesano triqui intentó inmolarse en el Zócalo de la CDMX por presuntamente haber sido excluido de la Fiesta de las Culturas Indígenas, Pueblos y Barrios Originarios.",0,🤔
El homicidio del jurídico del Congreso de Nuevo León toca al gobernador Samuel García,2023,8,5,2023-08-05T07:00:04-00:00,https://www.proceso.com.mx/nacional/2023/8/5/el-homicidio-del-juridico-del-congreso-de-nuevo-leon-toca-al-gobernador-samuel-garcia-312165.html,"La ejecución del estratega legal del Congreso de Nuevo León, Ricardo Flores Suárez, que combatía acciones y omisiones del gobernador Samuel García, detonó la crispación y miedo entre la clase política local. La oposición denuncia que el mandatario ha generado el ambiente de violencia política.",https://www.proceso.com.mx/u/fotografias/m/2023/8/4/f300x190-179184_187344_5050.jpg,"La ejecución del estratega legal del Congreso de Nuevo León, Ricardo Flores Suárez, que combatía acciones y omisiones del gobernador Samuel García, detonó la crispación y miedo entre la clase política local. La oposición denuncia que el mandatario ha generado el ambiente de violencia política.",2,🤔
"“Queremos justicia”, dice hermano de Ariadna Fernanda tras la detención del fiscal de Morelos",2023,8,5,2023-08-04T23:54:05-00:00,https://www.proceso.com.mx/nacional/2023/8/4/queremos-justicia-dice-hermano-de-ariadna-fernanda-tras-la-detencion-del-fiscal-de-morelos-312166.html,"Omar López, hermano de Ariadna Fernanda, celebró la detención del fiscal de Morelos y recordó que, ""por sentido común"", deberían detener a la forense que aseguró que la joven murió por congestión alcohólica.",https://www.proceso.com.mx/u/fotografias/m/2022/11/3/f300x190-163957_172117_5050.jpg,"Omar López, hermano de Ariadna Fernanda, celebró la detención del fiscal de Morelos y recordó que, ""por sentido común"", deberían detener a la forense que aseguró que la joven murió por congestión alcohólica.",2,❤
Hallan más restos humanos a una semana de la caída del Cessna 650 en costas de Veracruz,2023,8,5,2023-08-04T22:59:06-00:00,https://www.proceso.com.mx/nacional/estados/2023/8/4/hallan-mas-restos-humanos-una-semana-de-la-caida-del-cessna-650-en-costas-de-veracruz-312164.html,"El gobernador Cuitláhuac García explicó que equipo especializado de búsqueda subacuática de la Secretaría de Marina halló otros restos humanos que serán enviados a la Unidad Integral de Servicios Médicos Forenses de Nogales para su identificación.

",https://www.proceso.com.mx/u/fotografias/m/2023/8/1/f300x190-178902_187062_5050.jpeg,"El gobernador Cuitláhuac García explicó que equipo especializado de búsqueda subacuática de la Secretaría de Marina halló otros restos humanos que serán enviados a la Unidad Integral de Servicios Médicos Forenses de Nogales para su identificación.

",3,🤔
¿Se tambalea el Frente? Tuit de Claudio X González enfurece a la dirigencia del PRI,2023,8,5,2023-08-04T22:34:07-00:00,https://www.proceso.com.mx/nacional/2023/8/4/se-tambalea-el-frente-tuit-de-claudio-gonzalez-enfurece-la-dirigencia-del-pri-312160.html,"Un tuit publicado por el magnate en el que afirma que Morena ""no nada más está repleta de expriistas"", sino ""es la peor versión del PRI” detonó la ira de la dirgencia priista que reaccionó con una exigencia al empresario de retractarse.",https://www.proceso.com.mx/u/fotografias/m/2023/8/4/f300x190-179181_187341_5050.jpg,"Un tuit publicado por el magnate en el que afirma que Morena ""no nada más está repleta de expriistas"", sino ""es la peor versión del PRI” detonó la ira de la dirgencia priista que reaccionó con una exigencia al empresario de retractarse.",2,🤔
Confirman que exnovio empujó a Celia a las vías y luego se lanzó en el Metro Hidalgo,2023,8,5,2023-08-04T22:26:08-00:00,https://www.proceso.com.mx/nacional/cdmx/2023/8/4/confirman-que-exnovio-empujo-celia-las-vias-luego-se-lanzo-en-el-metro-hidalgo-312161.html,"Según reportes periodísticos, un testigo presencial declaró a medios haber escuchado al presunto feminicida decir a la víctima: “Eres mía o no serás de nadie”.

",https://www.proceso.com.mx/u/fotografias/m/2023/8/4/f300x190-179180_187340_5050.jpg,"Según reportes periodísticos, un testigo presencial declaró a medios haber escuchado al presunto feminicida decir a la víctima: “Eres mía o no serás de nadie”.

",3,🤔
Salen de Acapulco unos 200 guardias nacionales; los trasladan a la CDMX,2023,8,5,2023-08-04T21:36:09-00:00,https://www.proceso.com.mx/nacional/estados/2023/8/4/salen-de-acapulco-unos-200-guardias-nacionales-los-trasladan-la-cdmx-312157.html,"El movimiento ocurre en momentos sumamente difíciles para la seguridad pública en ese puerto turístico, azotado por ataques de bandas criminales, bloqueos de carreteras y avenidas, además de protestas sociales.",https://www.proceso.com.mx/u/fotografias/m/2023/7/10/f300x190-177267_185427_3135.jpg,"El movimiento ocurre en momentos sumamente difíciles para la seguridad pública en ese puerto turístico, azotado por ataques de bandas criminales, bloqueos de carreteras y avenidas, además de protestas sociales.",3,🤔
“Inició el piso disparejo y así continuó&quot;: Monreal deplora omisión de Morena en proceso interno,2023,8,5,2023-08-04T21:23:10-00:00,https://www.proceso.com.mx/nacional/2023/8/4/inicio-el-piso-disparejo-asi-continuo-monreal-deplora-omision-de-morena-en-proceso-interno-312155.html,"El morenista criticó que, en estas giras, no se hayan establecido reglas claras para promocionar la imagen de los aspirantes.",https://www.proceso.com.mx/u/fotografias/m/2023/5/31/f300x190-174528_182688_5065.jpeg,"El morenista criticó que, en estas giras, no se hayan establecido reglas claras para promocionar la imagen de los aspirantes.",4,🤔
Recapturan a primer imputado por Ley Olimpia en Hidalgo; se fugó en 2021,2023,8,5,2023-08-04T20:50:11-00:00,https://www.proceso.com.mx/nacional/estados/2023/8/4/recapturan-primer-imputado-por-ley-olimpia-en-hidalgo-se-fugo-en-2021-312153.html,"A 24 meses de la evasión, fue ubicado en la sierra de Puebla. Su recaptura, añadió la PGJEH, se logró en una operación conjunta con la Fiscalía de esa entidad.",https://www.proceso.com.mx/u/fotografias/m/2023/8/4/f300x190-179176_187336_5050.jpg,"A 24 meses de la evasión, fue ubicado en la sierra de Puebla. Su recaptura, añadió la PGJEH, se logró en una operación conjunta con la Fiscalía de esa entidad.",2,🤔
Xóchitl Gálvez celebra revés del INE contra AMLO para “que se detengan los ataques desde Palacio”,2023,8,5,2023-08-04T20:28:12-00:00,https://www.proceso.com.mx/nacional/2023/8/4/xochitl-galvez-celebra-reves-del-ine-contra-amlo-para-que-se-detengan-los-ataques-desde-palacio-312150.html,"La mañana de este viernes, por orden del TEPJF, la Comisión de Quejas y Denuncias del INE sesionó para volver a analizar las denuncias que presentó la senadora panista por los dichos de López Obrador y determinó que el mandatario sí incurrió en violencia política de género. 
",https://www.proceso.com.mx/u/fotografias/m/2023/8/4/f300x190-179175_187335_4135.jpg,"La mañana de este viernes, por orden del TEPJF, la Comisión de Quejas y Denuncias del INE sesionó para volver a analizar las denuncias que presentó la senadora panista por los dichos de López Obrador y determinó que el mandatario sí incurrió en violencia política de género. 
",2,🤔
Líderes del Frente Amplio piden a AMLO frenar la violencia política de género contra Xóchitl Gálvez,2023,8,5,2023-08-04T20:10:13-00:00,https://www.proceso.com.mx/nacional/2023/8/4/lideres-del-frente-amplio-piden-amlo-frenar-la-violencia-politica-de-genero-contra-xochitl-galvez-312152.html,"Los dirigentes de los partidos que conforman el Frente Amplio por México exigieron al presidente López Obrador “respetar la ley y detener la violencia política de género” contra su aspirante presidencial, Xóchitl Gálvez.",https://www.proceso.com.mx/u/fotografias/m/2023/7/9/f300x190-177228_185388_5050.jpeg,"Los dirigentes de los partidos que conforman el Frente Amplio por México exigieron al presidente López Obrador “respetar la ley y detener la violencia política de género” contra su aspirante presidencial, Xóchitl Gálvez.",2,😡
El fiscal de Justicia de Morelos fue ingresado al Reclusorio Sur,2023,8,5,2023-08-04T19:51:14-00:00,https://www.proceso.com.mx/nacional/2023/8/4/el-fiscal-de-justicia-de-morelosfue-ingresado-al-reclusorio-sur-312148.html,Será presentado ante el juez de control que lo requirió por su presunta responsabilidad en los delitos cometidos contra la procuración y la administración de justicia.,https://www.proceso.com.mx/u/fotografias/m/2023/8/4/f300x190-179174_187334_5050.jpeg,Será presentado ante el juez de control que lo requirió por su presunta responsabilidad en los delitos cometidos contra la procuración y la administración de justicia.,2,😢
Asesinan a balazos a dos niños en Ensenada; les dispararon en cabeza y cuello,2023,8,5,2023-08-04T19:47:15-00:00,https://www.proceso.com.mx/nacional/estados/2023/8/4/asesinan-balazos-dos-ninos-en-ensenada-les-dispararon-en-cabeza-cuello-312149.html,Las autoridades encontraron los cuerpos al interior de una casa rodante; los agresores les dispararon en cabeza y cuello.,https://www.proceso.com.mx/u/fotografias/m/2023/8/4/f300x190-179171_187331_5050.jpg,Las autoridades encontraron los cuerpos al interior de una casa rodante; los agresores les dispararon en cabeza y cuello.,3,🤔
Agresor de Santiago en el Subway ahora es señalado por maltratar perros,2023,8,5,2023-08-04T19:29:16-00:00,https://www.proceso.com.mx/nacional/2023/8/4/agresor-de-santiago-en-el-subway-ahora-es-senalado-por-maltratar-perros-312147.html,"De acuerdo con medios nacionales, la Secretaría de Seguridad Pública y Protección Ciudadana (SSPPC) de San Luis Potosí, identificó a Fernando Medina como el agresor de Santiago, el 31 de julio.",https://www.proceso.com.mx/u/fotografias/m/2023/8/1/f300x190-178924_187084_4935.jpg,"De acuerdo con medios nacionales, la Secretaría de Seguridad Pública y Protección Ciudadana (SSPPC) de San Luis Potosí, identificó a Fernando Medina como el agresor de Santiago, el 31 de julio.",3,🤔
Sheinbaum justifica alusiones de AMLO sobre Xóchitl Gálvez: “No es violencia política de género”,2023,8,5,2023-08-04T19:06:17-00:00,https://www.proceso.com.mx/nacional/politica/2023/8/4/sheinbaum-justifica-alusiones-de-amlo-sobre-xochitl-galvez-no-es-violencia-politica-de-genero-312144.html,"“Es importante que no haya violencia política de género en cualquier espacio de la vida pública, pero también hay que ver qué es violencia política y qué no”, comentó la aspirante morenista.",https://www.proceso.com.mx/u/fotografias/m/2023/8/4/f300x190-179170_187330_5050.jpg,"“Es importante que no haya violencia política de género en cualquier espacio de la vida pública, pero también hay que ver qué es violencia política y qué no”, comentó la aspirante morenista.",2,🤔
